article_id,cluster
814594009,1
814594010,1
814594013,2
814594014,6
814594015,2
814594020,1
814594021,7
814600001,7
814600002,5
814600005,5
814601001,1
814602001,18
814602002,18
814603001,8
814605001,7
814605005,7
814609001,5
814609002,5
814614001,18
814614002,18
814620001,11
814620002,12
814620003,11
814620006,11
814631001,12
814631002,12
814631003,11
814631004,11
814631005,11
814631006,11
814631007,11
814631014,12
814631015,12
814634001,18
814634004,18
814634005,18
814634006,18
814635001,6
814635002,6
814635003,2
814635005,6
814635008,2
814635010,6
814635017,8
814639001,1
814641001,10
814641002,15
814641006,10
814641008,8
814649001,16
814650001,19
814651001,8
814652001,1
814655001,19
814658001,13
814665001,2
814665002,2
814666001,1
814667001,19
814668003,6
814673001,6
814684001,16
814684002,16
814684003,16
814686001,6
814686003,6
814686004,6
814695001,17
814695002,12
814695003,16
814705001,1
814719001,6
814734001,6
814741001,2
814741003,2
814742001,6
814742002,6
814762001,10
814762002,8
814762003,15
814762004,8
814763001,8
814763004,2
814764001,6
814764002,6
814764003,6
814766001,8
814766002,8
814766003,15
814766004,15
814770002,10
814786001,5
814805001,15
814805002,6
814805003,5
814817001,11
814817002,11
814833002,8
814833004,16
814833005,10
814843001,7
814847001,18
814848001,18
814850002,18
814857001,12
814857002,16
814857006,16
814857007,16
814857008,16
814874001,15
814874002,5
814874004,5
814875002,2
814875003,2
814877001,2
814877002,2
814877003,2
814879001,8
814879002,2
814879003,15
814879006,8
814879007,15
814881001,6
814881002,6
814881003,6
814881004,6
814881005,6
814881006,6
814890001,13
814890002,17
814890003,15
814896003,18
814928001,6
814931001,6
814931002,6
814940001,2
814940002,2
814940004,2
814944003,18
814947001,2
814947002,8
814956001,13
814957001,16
814961001,6
814961003,5
814962001,13
814962002,15
814962003,15
814963001,6
814963002,6
814964001,1
814964002,1
814964003,7
814964004,7
814964006,7
814965001,8
814965002,8
814966001,2
814966002,6
814966003,2
814966004,6
814967001,6
814967002,2
814967003,2
814967006,2
814968001,6
814980001,13
814986001,8
814987001,1
814987002,1
814997001,13
815000001,13
815001001,13
815004004,13
815004005,13
815024001,13
815026001,13
815026002,13
815026003,13
815028001,13
815029001,13
815038001,19
815046001,13
815046002,13
815047001,2
815069001,18
815070001,2
815072001,13
815072002,13
815079001,6
815079002,15
815092001,17
815092002,8
815092003,17
815092004,17
815092005,15
815092010,8
815092011,8
815092013,15
815098001,9
815102001,18
815102002,18
815105001,2
815105002,6
815105003,7
815107001,18
815114001,15
815127001,0
815151001,9
815157002,9
815157007,9
815168001,11
815168004,12
815176001,15
815209001,2
815238001,5
815238002,13
815264001,7
815264002,5
815264003,5
815264006,6
815264007,15
815264012,6
815264013,7
815264014,7
815264015,6
815264016,6
815276001,13
815278002,12
815278003,12
815278004,12
815278005,12
815278006,12
815283001,16
815285001,5
815285002,13
815287001,2
815287002,18
815287003,2
815287004,15
815287005,15
815287006,15
815287008,18
815291001,2
815291002,2
815291003,2
815308003,16
815308004,15
815309001,7
815309002,7
815309003,7
815310001,19
815310002,16
815310004,19
815310005,16
815314001,8
815330001,0
815330002,0
815338002,13
815338003,13
815354001,19
815416001,13
815433001,7
815434001,10
815434005,10
815446003,7
815446004,7
815446005,7
815446006,7
815446007,7
815446008,7
815446009,7
815446010,5
815446021,5
815446023,7
815446024,5
815447006,7
815447007,5
815447008,7
815447009,5
815456001,1
815456002,1
815456003,12
815456004,12
815456005,1
815456006,1
815456007,1
815456008,1
815456009,12
815456010,1
815456012,1
815456022,1
815456023,12
815456028,12
815461001,15
815461002,13
815461003,13
815461004,13
815461005,13
815461006,13
815462001,2
815462002,2
815463005,8
815467001,6
815467004,6
815471001,10
815471002,6
815471004,6
815479001,6
815479002,6
815535001,16
815535003,15
815537001,11
815537003,12
815540001,8
815541001,8
815542001,8
815542002,16
815543001,16
815549001,1
815549002,1
815550001,8
815550002,15
815550003,15
815554001,16
815563001,16
815563002,16
815563003,13
815564001,15
815564002,13
815567001,8
815569001,2
815569002,6
815570001,12
815571001,13
815571002,12
815572001,13
815572002,15
815574001,12
815574002,13
815579001,2
815579003,2
815580001,12
815580002,13
815582001,15
815590002,2
815590006,5
815590007,2
815597001,13
815616001,5
815616002,5
815616004,6
815629001,6
815629004,6
815629005,6
815629006,6
815629007,6
815629008,15
815633001,7
815641001,7
815641002,7
815641003,7
815641006,6
815641007,6
815650001,11
815669001,1
815669002,12
815669004,1
815669008,1
815669009,1
815701001,13
815703003,5
815703005,5
815727001,18
815727002,7
815727004,18
815727005,7
815736001,8
815736002,6
815737001,12
815738001,2
815738002,2
815738003,2
815745001,7
815746001,16
815753001,19
815764001,6
815764002,6
815775001,19
815775002,19
815791001,12
815795001,6
815795002,6
815795003,6
815796001,1
815796002,1
815799001,15
815799002,15
815808001,14
815808003,15
815808004,16
815808005,8
815833001,8
815833002,8
815833008,8
815848001,8
815848002,15
815851001,10
815869001,11
815870001,11
815882001,13
815882004,7
815883001,15
815902001,1
815902004,1
815902005,1
815930001,15
815964001,2
815964002,7
815966001,15
816074001,6
816075002,6
816075003,7
816083001,10
816083002,13
816083004,18
816083007,13
816095001,15
816098001,15
816108001,8
816111001,15
816111003,16
816111004,16
816111005,16
816111019,17
816128001,6
816151001,16
816151002,13
816151003,13
816153001,15
816166001,10
816166002,14
816166003,14
816166004,10
816166005,10
816166006,5
816166008,14
816166009,2
816166010,10
816166011,14
816166012,5
816175001,18
816175002,7
816192001,1
816215001,6
816215002,2
816223001,2
816223002,2
816223003,6
816223004,8
816223009,2
816228001,7
816228002,7
816228007,7
816229001,7
816232001,18
816233001,7
816233002,7
816233006,2
816233007,7
816233008,2
816233010,8
816233011,2
816240001,7
816240002,7
816240003,7
816241002,7
816241004,7
816241006,10
816248001,7
816248002,7
816248003,8
816248004,2
816249001,11
816250001,7
816265001,11
816265002,11
816280001,18
816295001,18
816305001,15
816307001,0
816313001,0
816336003,8
816336005,8
816342001,7
816342003,7
816342004,7
816350001,0
816353001,13
816353002,13
816355001,6
816355002,6
816355003,6
816357001,6
816357002,6
816357003,2
816357004,6
816363001,0
816368001,0
816369002,13
816375001,13
816375002,13
816375005,13
816388001,0
816397001,0
816411001,19
816423001,10
816423002,14
816423003,10
816423004,3
816423005,14
816423011,2
816423012,2
816431001,16
816431002,13
816431003,13
816437002,13
816448002,6
816472001,18
816472002,5
816473001,18
816481001,8
816484002,2
816485001,6
816485002,6
816487001,16
816490001,15
816490002,8
816494001,13
816494003,13
816498002,2
816503001,8
816503002,8
816506001,16
816508003,6
816508007,6
816511003,6
816511004,6
816521001,1
816521002,14
816521004,10
816521005,10
816556001,2
816556003,8
816563001,3
816563002,14
816563003,14
816563004,14
816563005,10
816563006,14
816563007,1
816563008,1
816563009,10
816578001,8
816579001,11
816583001,6
816586002,7
816586003,7
816586006,7
816586010,7
816586020,7
816587003,7
816587005,7
816587011,7
816587012,6
816588001,14
816588002,7
816588005,7
816588006,7
816589002,2
816589003,2
816589004,2
816590001,7
816591001,10
816591003,10
816591004,6
816591005,10
816591010,10
816591012,10
816591013,2
816591015,10
816592007,15
816592008,2
816594001,5
816594002,5
816597001,15
816597002,15
816597003,15
816597004,6
816597005,6
816597006,6
816597007,6
816597008,6
816597009,15
816598001,15
816598002,8
816598003,8
816598004,17
816598007,10
816598008,10
816598009,4
816598013,15
816598018,8
816602004,13
816604001,12
816604002,11
816612001,19
816612002,19
816612006,19
816612007,19
816614001,9
816616001,0
816616002,0
816617002,13
816623001,13
816639001,6
816656002,7
816657001,1
816683001,18
816686002,2
816686004,2
816686015,2
816705003,13
816729003,7
816736001,9
816737001,11
816737002,12
816746001,17
816752001,5
816752002,18
816752003,5
816754001,7
816754002,7
816754003,6
816754004,7
816754005,6
816754007,7
816754008,7
816754009,7
816759001,17
816759002,17
816759003,17
816759005,17
816759006,15
816759009,13
816759015,16
816759019,13
816759021,13
816759022,15
816759029,17
816790001,8
816790003,8
816790005,8
816794001,6
816794002,6
816794003,8
816794004,6
816794005,15
816794006,8
816794008,8
816796001,11
816805001,15
816805002,10
816805005,8
816814001,12
816822001,6
816824001,11
816828001,1
816830001,1
816832001,10
816832002,1
816832003,1
816832004,12
816832005,8
816832006,15
816832009,8
816832010,8
816832011,8
816832012,8
816841001,13
816841003,13
816841004,10
816841005,5
816841006,10
816845001,18
816846001,8
816852001,1
816857001,8
816862001,1
816887001,6
816887004,12
816891001,6
816908001,5
816911001,8
816911002,12
816914001,6
816915001,1
816915003,1
816919001,18
816919002,18
816919005,18
816919006,18
816919009,18
816919010,18
816919011,4
816919012,4
816919013,18
816919014,4
816919016,18
816928001,1
816928002,1
816928003,1
816932001,8
816933001,12
816933002,16
816933003,12
816934002,13
816934004,15
816934005,13
816938001,15
816938002,10
816938003,10
816938004,10
816938006,10
816940001,13
816940002,13
816953001,10
816953002,10
816953004,10
816953006,13
816955001,6
816962001,18
816962002,13
816968001,15
816968002,8
816970001,13
816980001,5
816980004,18
816980007,7
816995001,18
816995002,18
816995004,18
817004001,19
817004002,19
817015001,1
817015002,1
817032003,18
817034003,8
817047001,10
817047002,15
817049001,1
817049002,1
817049003,1
817049004,1
817049005,1
817053001,10
817053003,18
817053006,18
817053007,18
817055001,18
817058001,5
817067001,5
817067002,15
817067003,15
817069001,10
817069002,10
817079001,13
817086001,13
817086002,18
817086003,13
817095001,11
817109001,15
817109002,8
817110001,14
817110002,13
817110005,10
817113001,12
817115001,8
817122005,8
817124001,7
817124002,5
817124003,5
817124004,5
817124005,5
817130001,11
817130002,1
817145002,6
817150002,5
817150003,5
817150004,5
817150005,13
817150006,13
817152001,18
817152002,7
817157001,6
817157004,8
817157007,6
817161001,6
817161002,2
817161003,6
817161004,6
817161007,2
817166001,14
817166003,10
817166007,10
817166008,6
817172001,18
817176002,5
817181001,15
817181005,15
817198001,18
817198002,18
817210001,8
817211003,2
817213002,15
817213004,15
817215001,18
817217001,7
817219001,13
817228001,2
817228002,15
817236001,5
817236003,5
817253001,5
817253005,5
817257001,17
817260001,5
817260002,5
817260006,13
817269001,2
817269002,7
817274001,17
817274002,17
817280001,13
817280002,13
817280005,5
817280007,13
817280008,13
817285001,13
817285002,13
817292001,17
817292002,7
817292004,15
817292006,15
817295001,2
817295002,2
817295003,2
817295004,2
817295005,2
817305001,2
817305002,2
817349001,7
817349002,11
817351001,7
817352003,10
817352006,15
817353002,14
817353003,14
817353006,10
817353007,14
817353008,3
817353009,14
817354001,3
817358001,10
817361002,10
817361006,10
817361007,14
817361008,10
817372001,2
817372003,2
817374003,5
817378001,13
817378002,13
817378005,13
817386001,5
817392001,6
817392002,6
817392003,15
817393001,13
817393002,5
817401001,14
817401002,10
817401003,14
817401004,14
817401005,8
817401006,15
817401007,8
817416001,10
817416002,10
817416004,10
817416005,17
817417002,10
817417005,10
817452001,2
817452002,2
817472001,8
817472002,3
817472003,10
817472004,10
817472005,14
817472007,8
817472008,8
817472009,16
817477001,14
817477002,14
817477003,14
817477005,10
817484004,19
817484005,19
817491001,5
817491002,5
817491003,5
817491004,10
817491006,10
817497001,12
817533001,13
817546001,16
817551001,13
817554001,17
817557001,13
817557002,2
817574001,17
817574002,15
817576001,5
817579001,8
817587001,5
817587002,5
817589001,18
817595001,6
817657001,15
817664001,15
817668001,8
817677001,11
817693001,16
817693002,16
817693004,15
817706001,6
817706002,6
817709001,8
817721001,8
817724001,18
817727001,19
817735001,18
817736003,7
817736004,7
817736006,6
817736007,7
817736009,7
817743001,2
817752001,13
817763003,5
817777001,10
817779001,13
817779003,15
817779004,13
817817001,7
817817002,2
817817003,2
817820002,17
817820003,8
817827001,7
817827002,7
817828001,6
817828002,7
817834002,10
817834005,5
817836003,11
817837002,11
817852001,15
817852002,6
817852003,15
817852004,8
817852006,8
817852007,15
817855001,18
817855002,18
817862001,13
817864001,1
817867001,18
817869001,8
817869002,15
817876001,6
817876002,6
817893001,19
817906001,6
817907001,18
817913001,5
817936001,2
817953001,5
817953003,5
817954003,16
817962001,1
817962003,1
817962004,1
817967001,15
817967002,2
817970001,7
817972001,16
817972002,16
817985001,13
817992001,8
817992002,8
818012001,6
818012003,7
818012005,7
818015001,7
818015002,7
818015003,7
818017001,5
818020001,9
818020003,9
818021006,7
818024001,10
818024002,15
818024003,8
818024004,15
818029001,10
818029002,5
818029003,10
818030001,10
818030002,10
818031001,14
818031002,14
818031003,14
818031004,14
818032001,10
818032003,10
818032008,10
818036001,14
818036002,10
818036003,10
818044001,6
818044002,6
818047001,0
818058001,5
818058002,5
818059001,10
818059002,17
818059003,10
818059004,17
818059005,17
818059007,17
818059009,17
818059010,17
818059011,17
818059012,17
818059014,15
818084001,9
818086001,7
818086002,2
818086003,5
818086004,5
818086016,5
818104001,7
818138001,5
818140001,5
818141001,12
818146001,0
818154001,18
818155001,16
818156001,13
818161001,18
818162001,12
818162002,12
818162003,16
818162006,12
818162007,12
818162008,17
818166001,13
818185002,7
818185003,7
818190001,13
818211001,1
818234001,6
818234002,6
818247001,2
818255001,7
818255002,7
818257001,1
818264002,13
818264004,13
818302001,6
818313001,8
818313003,8
818313004,15
818320001,19
818326001,9
818326002,9
818326003,4
818329001,19
818355001,18
818355003,18
818355005,18
818378001,13
818391001,17
818391002,17
818391004,17
818391005,17
818397001,1
818397004,12
818397005,12
818397006,1
818403001,10
818403003,19
818403008,19
818410001,15
818483001,5
818528001,12
818528002,17
818528003,16
818528004,12
818551001,17
818553001,2
818553004,4
818553006,4
818553007,2
818555001,7
818555002,7
818600001,7
818600002,7
818605001,19
818605002,19
818605003,19
818605004,19
818605005,19
818614001,19
818614003,19
818614005,19
818614006,19
818614007,19
818620001,19
818621001,0
818621002,0
818621003,0
818621004,0
818621005,0
818621006,0
818628003,7
818671001,13
818671003,4
818673001,17
818674002,12
818674003,12
818692001,19
818694001,16
818705001,6
818705002,6
818707001,6
818707002,2
818707003,15
818707004,8
818707005,2
818707006,15
818707007,2
818707008,2
818710001,2
818710003,2
818737001,18
818754001,10
818754002,15
818754003,15
818754004,10
818754007,10
818764001,13
818764002,15
818764004,13
818768001,7
818768002,7
818768003,6
818768005,7
818768006,7
818768007,6
818775001,8
818775002,8
818779001,10
818779002,10
818779003,10
818784001,13
818784002,15
818785001,0
818788001,12
818788002,9
818788003,9
818792001,6
818792002,6
818792003,15
818795001,16
818806001,18
818806002,18
818807001,5
818810001,18
818834001,13
818863001,8
818863002,15
818863003,8
818863004,8
818864001,17
818882001,6
818886001,17
818886002,17
818886004,12
818890001,18
818893001,18
818894001,5
818894002,6
818905001,6
818927001,9
818927002,6
818947001,17
818947005,15
818947008,17
818972001,18
818972002,18
818973001,9
818974001,16
818978001,9
818982001,18
818983001,18
818986001,16
818986003,16
818986006,16
818988001,18
819004001,18
819004002,18
819011001,2
819022001,2
819036001,2
819036002,2
819048001,15
819049001,18
819049002,18
819051001,18
819066001,19
819073001,19
819073002,19
819074001,19
819082001,5
819082002,13
819082003,5
819082004,5
819082006,5
819099001,16
819113001,10
819113002,19
819113003,19
819113004,19
819113007,19
819117001,15
819117002,6
819117003,6
819137001,16
819139001,13
819140001,13
819141001,8
819143001,5
819147001,13
819172001,11
819172002,11
819181001,18
819181002,18
819205001,18
819207001,18
819231001,17
819231002,8
819231003,8
819231005,15
819231006,4
819233001,18
819239001,2
819239002,6
819256001,2
819259001,19
819265001,13
819265002,13
819265003,13
819265004,13
819314001,18
819317001,6
819317002,2
819317004,6
819319001,7
819331001,15
819331005,18
819333001,1
819333002,1
819334001,18
819339001,6
819339002,6
819339003,6
819341001,9
819341002,9
819345001,6
819363001,5
819373001,2
819404001,5
819404003,5
819407001,7
819413001,7
819423001,6
819423002,6
819423004,15
819428001,11
819429001,7
819435001,15
819450001,19
819462001,2
819462002,11
819485001,13
819500001,13
819500002,13
819500003,15
819500004,0
819500005,4
819508001,15
819508002,8
819508003,8
819508004,15
819509001,15
819519001,6
819519002,6
819520001,14
819520002,10
819520003,15
819520005,15
819520006,4
819520008,13
819521001,19
819522001,11
819522002,11
819547001,10
819547002,13
819709001,8
819710001,16
819714001,11
819717001,11
819720001,11
819721001,13
819722001,5
819730003,2
819731001,6
819731002,6
819733001,6
819733002,6
819758001,17
819758002,17
819758004,17
819758005,17
819779001,6
819814001,16
819826002,8
819836001,12
819840001,2
819843001,2
819843003,2
819850001,2
819850002,2
819851003,9
819851004,9
819854001,16
819856001,2
819856002,2
819856003,2
819859001,2
819859002,15
819859003,2
819860001,2
819860002,2
819860004,2
819866001,1
819866002,1
819866003,1
819910001,6
819910002,2
819910003,6
819910004,15
819910005,6
819910007,6
819910008,6
819910009,2
819910010,6
819915001,0
819927001,15
819939001,9
819939002,9
819939006,9
819947001,18
819947002,18
819952001,7
820016001,7
820016002,8
820016003,15
820016006,7
820016009,8
820016010,15
820016011,7
820016019,2
820021001,12
820021002,17
820021003,12
820023001,0
820026001,13
820032001,15
820032002,15
820032003,15
820032004,8
820032005,15
820032006,8
820037001,0
820048002,11
820048003,11
820048005,4
820058001,17
820058002,17
820065001,17
820065003,15
820097001,13
820100001,13
820110001,18
820112001,9
820113001,19
820114001,13
820114002,13
820115001,19
820120001,13
820135001,7
820135002,2
820135003,2
820135005,12
820139001,19
820156001,6
820156002,6
820162002,6
820165002,6
820166001,6
820168001,13
820179001,13
820183001,13
820184001,6
820184003,6
820184004,6
820187001,13
820188001,7
820190001,7
820197002,9
820197003,6
820200001,0
820213001,9
820213002,6
820213003,9
820225001,13
820227001,18
820229001,6
820229002,7
820244001,11
820245001,11
820246001,11
820247001,11
820248001,11
820250001,11
820252001,11
820252002,12
820254001,11
820254002,12
820256001,9
820308001,19
820308002,19
820308003,19
820308004,19
820336002,2
820337001,15
820337002,8
820340001,7
820340002,7
820340003,7
820340004,6
820341001,6
820341002,6
820341003,6
820341004,6
820341005,6
820347001,5
820351001,6
820351002,15
820357001,1
820357002,8
820360001,1
820360002,1
820381001,2
820385001,7
820410001,13
820410002,13
820416001,9
820428001,6
820428002,6
820428003,6
820431001,6
820431002,17
820431004,15
820432001,9
820436001,19
820441002,18
820442001,8
820444001,13
820455002,8
820455003,8
820457001,16
820462001,11
820462002,11
820462007,11
820462008,11
820462009,11
820462010,11
820462012,11
820462013,9
820464002,6
820464003,2
820471001,9
820471002,9
820476001,19
820480001,7
820480005,7
820483001,8
820483003,15
820483004,8
820483005,15
820484001,10
820484002,10
820484003,10
820484004,10
820484007,10
820484009,8
820487001,2
820487002,8
820487003,8
820487004,15
820498001,7
820499001,8
820499002,12
820505001,8
820505002,8
820505003,8
820507001,19
820507002,19
820507003,19
820507004,19
820507005,19
820508001,13
820508002,15
820509001,15
820513002,6
820513004,6
820513005,6
820526002,7
820526004,7
820526005,6
820526006,6
820526007,6
820526009,4
820526010,12
820528001,18
820540001,6
820541001,6
820542002,8
820542003,2
820542004,15
820542011,2
820542012,2
820542013,2
820542014,8
820549001,1
820549002,1
820551001,1
820551002,1
820563001,13
820563002,13
820563003,13
820563007,15
820570001,8
820570002,15
820572001,14
820572002,19
820572004,19
820572005,19
820572011,19
820581002,18
820581003,18
820601001,13
820608001,2
820608002,15
820610001,19
820611001,16
820613001,15
820613002,8
820613003,8
820613004,8
820630001,2
820630002,6
820635001,13
820639001,8
820642001,8
820652001,9
820652002,9
820652003,6
820665002,8
820671001,10
820671002,17
820671003,17
820688001,6
820688002,6
820688003,6
820704002,18
820712001,8
820712003,6
820712004,7
820712007,6
820719001,2
820719002,8
820719003,15
820727001,15
820727002,15
820727005,16
820732001,0
820787001,13
820821001,6
820821002,5
820821003,5
820821004,5
820827001,1
820827002,1
820853001,7
820853006,6
820858001,17
820858003,16
820865001,19
820865002,19
820866001,19
820866002,10
820866008,19
820866010,19
820866011,19
820867001,7
820867002,8
820868001,8
820868002,8
820868003,8
820869001,13
820869002,13
820870001,5
820870002,13
820870003,13
820873001,8
820873004,8
820874001,16
820883001,5
820899001,19
820899004,19
820906001,8
820906002,8
820920001,6
820934002,11
820935001,9
820936001,9
820937001,11
820938001,6
820939001,12
820940002,11
820942001,6
820943001,11
820944001,6
820944002,6
820946001,11
820960001,10
820960002,10
820960003,5
820960004,15
820965001,8
820972001,8
820984002,18
820988001,18
820997001,2
820997002,2
821006001,5
821006002,5
821009001,6
821012001,8
821013001,2
821016001,11
821018001,12
821018002,11
821018003,11
821019001,11
821023001,12
821023002,2
821024001,2
821024002,2
821026001,0
821029001,8
821029002,15
821029003,15
821029005,8
821029007,17
821031002,13
821035003,5
821035004,5
821044001,17
821046001,6
821057001,2
821060001,15
821060007,15
821060008,13
821062001,5
821072001,2
821079002,11
821087001,5
821092001,19
821097001,6
821097002,6
821098001,6
821103001,15
821107001,12
821107002,16
821107005,16
821115002,2
821115003,8
821115004,2
821115005,15
821115007,12
821118001,15
821118004,13
821118006,15
821138001,2
821138003,2
821138004,2
821138006,2
821138007,2
821140001,10
821140003,19
821148001,5
821148003,5
821148005,5
821148007,5
821152001,13
821152002,13
821152003,13
821152004,13
821163003,10
821163008,10
821163009,10
821163010,14
821173001,8
821173002,13
821199001,16
821199002,16
821199003,15
821208001,15
821209001,18
821213001,6
821213002,7
821213003,5
821239001,1
821239002,1
821239003,12
821242001,0
821304001,9
821304002,9
821304003,9
821336001,10
821336002,14
821336003,10
821336004,10
821336005,10
821338001,19
821338002,19
821338003,19
821338004,19
821341001,18
821371001,6
821374001,7
821395003,19
821395005,10
821395006,19
821395007,15
821395014,10
821395015,4
821397001,19
821397002,19
821397004,19
821397007,10
821397008,19
821398001,14
821398002,14
821398003,19
821398009,15
821406001,1
821413001,5
821417002,1
821417004,1
821421001,16
821423001,16
821444001,15
821449001,7
821449002,15
821449004,15
821449005,7
821453001,2
821453002,12
821459001,5
821459002,5
821479001,18
821489001,5
821508001,16
821512001,8
821513001,10
821513002,17
821513004,10
821513005,10
821528001,11
821528002,11
821536001,2
821536002,6
821536003,2
821539001,9
821539003,9
821542001,16
821579001,13
821579002,13
821581001,15
821581006,7
821589001,7
821589002,5
821619001,11
821624001,9
821624002,9
821624003,9
821634001,5
821643001,13
821648003,17
821648004,17
821648008,4
821648009,4
821651001,2
821651002,2
821663002,13
821663003,5
821663005,13
821664001,6
821664003,6
821673001,11
821674001,16
821683001,5
821683002,8
821695001,18
821726001,8
821726003,8
821731001,15
821740002,13
821745001,17
821745002,17
821746001,10
821746004,8
821750001,18
821756001,2
821756003,2
821756004,2
821759001,13
821760001,9
821771001,2
821771002,2
821771003,2
821790001,9
821798001,11
821798002,11
821798003,12
821802001,6
821804002,8
821838001,18
821845002,2
821845006,15
821859001,5
821886001,6
821886002,6
821886004,6
821886005,6
821902001,15
821902002,6
821902003,6
821902004,15
821907001,2
821907002,2
821907003,2
821911001,6
821911002,7
821911003,15
821911004,15
821914001,6
821914002,6
821940001,7
821940002,6
821940004,2
821940005,6
821992001,18
821992002,18
821993001,5
821993002,18
822017002,16
822022001,15
822022002,6
822022003,6
822031001,12
822031002,11
822031003,12
822043001,18
822043002,18
822044001,13
822045001,5
822084001,6
822084002,6
822090001,18
822091001,2
822091002,8
822101001,18
822101003,18
822115001,13
822115004,10
822117001,2
822117002,2
822117003,2
822117004,2
822118001,8
822118002,8
822126002,15
822126003,16
822127001,2
822127002,6
822127004,7
822127005,2
822138001,18
822138002,18
822146001,6
822148001,5
822148003,5
822158001,13
822158002,13
822158003,13
822161001,9
822161002,9
822165001,9
822171001,10
822171002,8
822180001,10
822180002,8
822180003,17
822186001,5
822192001,13
822192002,13
822195001,11
822195002,11
822199001,13
822199003,13
822199004,13
822199005,13
822199006,13
822201001,13
822201002,13
822203005,10
822205001,7
822206003,13
822207002,6
822207003,15
822211001,5
822213002,9
822213003,9
822213004,9
822224001,13
822237001,8
822237002,10
822238001,1
822238002,10
822238003,1
822261001,15
822277001,15
822279001,8
822290001,8
822290002,8
822294001,5
822295001,6
822300001,11
822300002,12
822300003,12
822311001,10
822311002,8
822311003,15
822311004,8
822311005,15
822311009,10
822311010,8
822311011,10
822311012,8
822311016,10
822311017,8
822312001,9
822319001,18
822320001,5
822329001,12
822344001,14
822344002,19
822344003,19
822344004,19
822344007,19
822344008,10
822344009,19
822344010,15
822344012,10
822345001,19
822345002,19
822346001,1
822348001,1
822351001,8
822354001,18
822355001,10
822355002,19
822359001,6
822359002,6
822361001,18
822361002,18
822376001,5
822378001,13
822382003,13
822389001,15
822389002,16
822392001,11
822392002,11
822392004,11
822396001,16
822396002,16
822404002,15
822416001,18
822416002,18
822443001,12
822481001,5
822495001,18
822495003,18
822495007,18
822495008,4
822495009,4
822495011,18
822495012,4
822505001,7
822505002,7
822521001,5
822552003,18
822556001,18
822556002,13
822565001,18
822565003,18
822568001,10
822568004,18
822568005,18
822573003,7
822573005,18
822573006,18
822606001,2
822613001,12
822613003,12
822613005,2
822653001,15
822668001,12
822707002,5
822711001,5
822718001,16
822718002,16
822725001,13
822750003,1
822759001,8
822762001,18
822765001,5
822780001,6
822789003,18
822789004,18
822819001,1
822833001,13
822850002,8
822856001,2
822856002,2
822856003,2
822859001,12
822859002,11
822860001,13
822860002,15
822860003,13
822861002,16
822862001,13
822862002,13
822877001,13
822877002,13
822888001,17
822888002,17
822895001,8
822895002,12
822917001,19
822926001,8
822946001,3
822946002,19
822953001,0
822957002,1
822957004,12
822958001,19
822959001,14
822970001,2
822970002,2
822974001,19
822976002,12
822976004,12
822977001,19
822978001,2
822990001,18
822992001,19
822992002,19
822992003,8
823018001,18
823019001,11
823025001,19
823034001,8
823040001,8
823060001,11
823063001,13
823063002,13
823066001,6
823066002,6
823066003,6
823066006,6
823070004,6
823070005,6
823070006,7
823070007,7
823086001,5
823095001,17
823095002,17
823101001,15
823102001,19
823107001,0
823112001,8
823112002,15
823118001,3
823118002,10
823118003,19
823118004,19
823126001,18
823139002,8
823140001,15
823140002,8
823163001,11
823163002,11
823165001,14
823165002,19
823165005,16
823166001,13
823168002,14
823168003,10
823168004,19
823168005,19
823168006,14
823168008,19
823171001,6
823174002,2
823178001,7
823180001,8
823180003,8
823189001,12
823190001,5
823195001,8
823198001,8
823199001,11
823208002,6
823208003,6
823212001,16
823222001,18
823226001,18
823231001,5
823234001,15
823242001,2
823247001,2
823247002,2
823247004,2
823250001,1
823250002,1
823258001,1
823260001,2
823260002,2
823271001,8
823277001,5
823278001,13
823291002,2
823306001,8
823306002,15
823306003,16
823307001,2
823317001,15
823317002,5
823317003,5
823317005,5
823321001,15
823324001,11
823324002,12
823324004,12
823328001,11
823330001,1
823332001,7
823332003,7
823334001,6
823334002,6
823337001,11
823346002,7
823349001,7
823359001,12
823359003,12
823359004,11
823359005,11
823365001,11
823365002,12
823382001,6
823382002,2
823382003,15
823392002,11
823392004,11
823399001,6
823399002,7
823399003,7
823405001,9
823405002,9
823414001,6
823414002,2
823420001,1
823420002,1
823427001,5
823430001,13
823430002,13
823436001,18
823436002,10
823443001,2
823458001,11
823458002,12
823478002,12
823485001,5
823486001,11
823486003,4
823488001,11
823494001,13
823494002,8
823497001,11
823505001,14
823505002,10
823515004,18
823518001,10
823518002,19
823553001,13
823553002,13
823588002,17
823588004,17
823597001,1
823597002,1
823597003,1
823597005,1
823611001,2
823611002,2
823611003,2
823611004,15
823658001,15
823659001,2
823660001,15
823663001,6
823663002,6
823664001,2
823664002,2
823671001,1
823676001,7
823677001,18
823677003,7
823679001,7
823680002,7
823685002,19
823693004,2
823694002,5
823704001,8
823707001,11
823711001,6
823723001,8
823724001,6
823724002,6
823728001,8
823728002,15
823734001,18
823740001,8
823741001,13
823763001,2
823763002,2
823763003,2
823763004,2
823772001,5
823772002,5
823789001,6
823789002,6
823791001,13
823791002,15
823791006,13
823791007,5
823791009,5
823791013,10
823793001,13
823793002,13
823798001,8
823802001,6
823809001,18
823820001,18
823825001,13
823827001,18
823827002,18
823847001,13
823850001,7
823850002,7
823850005,2
823860001,0
